SVN,Frame,Memory,Memory (Managed),Gen 0 GC,Gen 1 GC,Gen 2 GC,Processors,Frame Rate,Frame Time,Shadow Primitives,Render Primitives,Render Process,Updater Process,Loader Process,Sound Process
1.6,4132,0,220188320,988,117,38,4,21,0.047579,2548,4627,96,27,1,2
1.6,4133,0,220253768,988,117,38,4,20,0.049383,2548,4627,96,27,1,2
1.6,4134,0,220319048,988,117,38,4,20,0.049699,2548,4627,96,27,1,2
1.6,4135,0,220367496,988,117,38,4,20,0.051007,2546,4627,96,32,1,3
1.6,4136,0,220432880,988,117,38,4,19,0.051960,2418,4623,96,32,1,3
1.6,4137,0,220490112,988,117,38,4,19,0.052618,2418,4623,96,32,1,3
1.6,4138,0,220522848,988,117,38,4,19,0.052426,2470,4622,96,32,1,3
1.6,4139,0,220622656,988,117,38,4,18,0.054718,2470,4623,96,32,1,3
1.6,4140,0,220679896,988,117,38,4,18,0.055638,2416,4623,96,26,0,3
1.6,4141,0,220753312,988,117,38,4,18,0.056892,2416,4621,96,26,0,3
1.6,4142,0,220810416,988,117,38,4,17,0.057320,2416,4621,96,26,0,3
1.6,4143,0,220834792,988,117,38,4,18,0.057133,2416,4621,96,26,0,3
1.6,4144,0,220934904,988,117,38,4,18,0.056949,2416,4621,96,26,0,3
1.6,4145,0,220991520,988,117,38,4,18,0.056717,2220,4620,93,30,0,1
1.6,4146,0,221048672,988,117,38,4,18,0.056447,2123,4604,93,30,0,1
1.6,4147,0,221114000,988,117,38,4,18,0.055599,2087,4589,93,30,0,1
1.6,4148,0,221146712,988,117,38,4,18,0.055508,2062,4583,93,30,0,1
1.6,4149,0,219632792,989,117,38,4,19,0.052494,2062,4583,93,30,0,1
1.6,4150,0,219733072,989,117,38,4,19,0.051528,2062,4583,93,23,0,2
1.6,4151,0,219798416,989,117,38,4,20,0.050426,2062,4583,93,23,0,2
1.6,4152,0,219863864,989,117,38,4,20,0.049907,2074,4588,93,23,0,2
1.6,4153,0,219921024,989,117,38,4,20,0.049271,2074,4587,93,23,0,2
1.6,4154,0,219953728,989,117,38,4,20,0.049608,2074,4587,93,23,0,2
1.6,4155,0,220002760,989,117,38,4,20,0.048941,2074,4587,93,23,0,2
1.6,4156,0,220110896,989,117,38,4,21,0.048647,2072,4588,96,26,0,2
1.6,4157,0,220168120,989,117,38,4,21,0.048095,2072,4588,96,26,0,2
1.6,4158,0,220233504,989,117,38,4,21,0.048252,2021,4591,96,26,0,2
1.6,4159,0,220266176,989,117,38,4,21,0.048101,2019,4591,96,26,0,2
1.6,4160,0,220323320,989,117,38,4,20,0.048978,2019,4591,96,26,0,2
1.6,4161,0,220372328,989,117,38,4,21,0.048690,2019,4591,96,26,0,2
1.6,4162,0,220505360,989,117,38,4,20,0.048803,2019,4591,94,33,0,5
1.6,4163,0,220627968,989,117,38,4,20,0.049069,2019,4590,94,33,0,5
1.6,4164,0,220693384,989,117,38,4,21,0.048710,2019,4588,94,33,0,5
1.6,4165,0,220758576,989,117,38,4,21,0.048732,2019,4591,94,33,0,5
1.6,4166,0,220807704,989,117,38,4,21,0.048530,2019,4591,94,33,0,5
1.6,4167,0,220840408,989,117,38,4,20,0.049127,2019,4591,94,33,0,5
1.6,4168,0,220929808,989,117,38,4,20,0.048884,2019,4591,92,28,0,3
1.6,4169,0,220987032,989,117,38,4,20,0.049162,2019,4591,92,28,0,3
1.6,4170,0,221052336,989,117,38,4,21,0.047842,2020,4592,92,28,0,3
1.6,4171,0,221076864,989,117,38,4,21,0.047868,2020,4592,92,28,0,3
1.6,4172,0,221134104,989,117,38,4,21,0.047799,2020,4592,92,28,0,3
1.6,4173,0,219643536,990,117,38,4,21,0.047002,2020,4592,92,28,0,3
1.6,4174,0,219733352,990,117,38,4,21,0.047382,2020,4592,97,32,0,2
1.6,4175,0,219790632,990,117,38,4,21,0.047827,2020,4592,97,32,0,2
1.6,4176,0,219823288,990,117,38,4,21,0.047700,2019,4593,97,32,0,2
1.6,4177,0,219888592,990,117,38,4,21,0.047583,2019,4593,97,32,0,2
1.6,4178,0,219945776,990,117,38,4,21,0.047743,2019,4593,97,32,0,2
1.6,4179,0,220011120,990,117,38,4,21,0.047546,2021,4593,97,32,0,2
1.6,4180,0,220086848,990,117,38,4,21,0.047813,2021,4593,96,36,0,2
1.6,4181,0,220135880,990,117,38,4,20,0.049383,2021,4593,96,36,0,2
1.6,4182,0,220193104,990,117,38,4,20,0.049684,2022,4593,96,36,0,2
1.6,4183,0,220258496,990,117,38,4,20,0.049807,2022,4594,96,36,0,2
1.6,4184,0,220307536,990,117,38,4,20,0.049851,2022,4594,96,36,0,2
1.6,4185,0,220414824,990,117,38,4,20,0.050193,2022,4594,96,36,0,2
1.6,4186,0,220480248,990,117,38,4,20,0.050917,2022,4594,91,24,0,3
1.6,4187,0,220529104,990,117,38,4,20,0.050377,2024,4596,91,24,0,3
1.6,4188,0,220553648,990,117,38,4,20,0.051186,2024,4596,91,24,0,3
1.6,4189,0,220619032,990,117,38,4,19,0.051590,2024,4596,91,24,0,3
1.6,4190,0,220676144,990,117,38,4,19,0.051518,2024,4596,91,24,0,3
1.6,4191,0,220773688,990,117,38,4,20,0.050496,2078,4596,97,31,0,2
1.6,4192,0,220847336,990,117,38,4,20,0.050056,2078,4596,97,31,0,2
1.6,4193,0,220946288,990,117,38,4,19,0.052514,2075,4593,97,31,0,2
1.6,4194,0,222483792,991,117,38,4,18,0.054700,2077,4593,97,31,0,2
1.6,4195,0,222540816,991,117,38,4,19,0.053821,2077,4593,97,31,0,2
1.6,4196,0,222657472,991,117,38,4,19,0.053388,2077,4593,98,36,0,3
1.6,4197,0,221780256,992,117,38,4,19,0.053903,2079,4593,98,36,0,3
1.6,4198,0,221845744,992,117,38,4,19,0.053992,2081,4595,98,36,0,3
1.6,4199,0,221886592,992,117,38,4,19,0.053865,2081,4595,98,36,0,3
1.6,4200,0,221952016,992,117,38,4,18,0.054184,2081,4595,98,36,0,3
1.6,4201,0,222033712,992,117,38,4,18,0.054609,2081,4595,93,38,1,2
1.6,4202,0,222090944,992,117,38,4,18,0.055309,2081,4595,93,38,1,2
1.6,4203,0,222123576,992,117,38,4,19,0.053160,2081,4597,93,38,1,2
1.6,4204,0,222172592,992,117,38,4,19,0.052051,2081,4597,93,38,1,2
1.6,4205,0,222229760,992,117,38,4,19,0.051771,2081,4597,93,38,1,2
1.6,4206,0,222320480,992,117,38,4,19,0.051916,2084,4597,97,33,0,3
1.6,4207,0,222385672,992,117,38,4,19,0.052622,2084,4597,97,33,0,3
1.6,4208,0,222459264,992,117,38,4,19,0.052603,2086,4599,97,33,0,3
1.6,4209,0,222590232,992,117,38,4,19,0.052182,2086,4599,97,33,0,3
1.6,4210,0,222655720,992,117,38,4,19,0.053133,2032,4599,97,33,0,3
1.6,4211,0,222747640,992,117,38,4,19,0.051434,2032,4599,96,38,0,6
1.6,4212,0,222821256,992,117,38,4,20,0.050867,2032,4599,96,38,0,6
1.6,4213,0,222870296,992,117,38,4,20,0.051088,2034,4599,96,38,0,6
1.6,4214,0,222902824,992,117,38,4,20,0.050343,2034,4599,96,38,0,6
1.6,4215,0,222951840,992,117,38,4,20,0.050850,2034,4599,96,38,0,6
1.6,4216,0,223050928,992,117,38,4,20,0.050755,2034,4599,88,28,0,3
1.6,4217,0,223116296,992,117,38,4,20,0.050208,2034,4599,88,28,0,3
1.6,4218,0,223157136,992,117,38,4,20,0.049175,2023,4593,88,28,0,3
1.6,4219,0,223214360,992,117,38,4,20,0.049725,2023,4593,88,28,0,3
1.6,4220,0,223247064,992,117,38,4,20,0.048933,2023,4593,88,28,0,3
1.6,4221,0,223312472,992,117,38,4,20,0.049663,2023,4593,88,28,0,3
1.6,4222,0,221876768,993,117,38,4,20,0.049525,2023,4593,95,26,0,3
1.6,4223,0,221942280,993,117,38,4,20,0.049288,2023,4593,95,26,0,3
1.6,4224,0,221983136,993,117,38,4,21,0.048653,2027,4597,95,26,0,3
1.6,4225,0,222015824,993,117,38,4,21,0.048127,2027,4597,95,26,0,3
1.6,4226,0,222081224,993,117,38,4,21,0.048446,2027,4597,95,26,0,3
1.6,4227,0,222130280,993,117,38,4,21,0.048500,2027,4597,95,26,0,3
1.6,4228,0,222236440,993,117,38,4,20,0.049039,2027,4597,96,33,0,2
1.6,4229,0,222301856,993,117,38,4,20,0.049215,2027,4597,96,33,0,2
1.6,4230,0,222342688,993,117,38,4,21,0.048480,2029,4599,96,33,0,2
1.6,4231,0,222375392,993,117,38,4,21,0.048632,2029,4597,96,33,0,2
1.6,4232,0,222440592,993,117,38,4,20,0.048943,2029,4597,96,33,0,2
1.6,4233,0,222497760,993,117,38,4,21,0.048529,2029,4597,96,33,0,2
1.6,4234,0,222613768,993,117,38,4,21,0.048703,2029,4597,92,24,0,2
1.6,4235,0,222654592,993,117,38,4,20,0.048979,2029,4597,92,24,0,2
1.6,4236,0,222695376,993,117,38,4,20,0.049874,1956,4593,92,24,0,2
1.6,4237,0,222736184,993,117,38,4,20,0.048961,1497,4360,92,24,0,2
1.6,4238,0,222809560,993,117,38,4,21,0.047418,402,1279,92,24,0,2
1.6,4239,0,222825920,993,117,38,4,22,0.044974,402,1279,92,24,0,2
1.6,4240,0,222858592,993,117,38,4,23,0.042933,388,1096,92,48,0,4
1.6,4241,0,222924024,993,117,38,4,25,0.040735,388,1096,92,48,0,4
1.6,4242,0,222956672,993,117,38,4,26,0.038312,388,1096,92,48,0,4
1.6,4243,0,222981248,993,117,38,4,27,0.036470,388,1096,92,48,0,4
1.6,4244,0,223038472,993,117,38,4,29,0.034936,388,1096,92,48,0,4
1.6,4245,0,223071120,993,117,38,4,30,0.033157,388,1096,92,48,0,4
1.6,4246,0,223120192,993,117,38,4,34,0.029837,388,1096,92,48,0,4
1.6,4247,0,223161080,993,117,38,4,36,0.028111,388,1096,92,48,0,4
1.6,4248,0,223218320,993,117,38,4,37,0.027220,388,1096,87,66,0,5
1.6,4249,0,223250992,993,117,38,4,36,0.027462,388,1096,87,66,0,5
1.6,4250,0,223289928,993,117,38,4,36,0.027681,388,1096,87,66,0,5
1.6,4251,0,223338960,993,117,38,4,36,0.027505,388,1096,87,66,0,5
1.6,4252,0,223371632,993,117,38,4,36,0.027987,388,1096,87,66,0,5
1.6,4253,0,221871288,994,117,38,4,35,0.028203,388,1096,87,66,0,5
1.6,4254,0,221928240,994,117,38,4,37,0.027386,388,1096,87,66,0,5
1.6,4255,0,221952816,994,117,38,4,37,0.027172,388,1096,87,66,0,5
1.6,4256,0,221985480,994,117,38,4,36,0.027840,388,1096,87,66,0,5
1.6,4257,0,222034384,994,117,38,4,35,0.028395,388,1096,87,66,0,5
1.6,4258,0,222067064,994,117,38,4,36,0.027790,388,1096,84,55,1,3
1.6,4259,0,222132400,994,117,38,4,36,0.027655,388,1096,84,55,1,3
1.6,4260,0,222181288,994,117,38,4,37,0.027310,388,1096,84,55,1,3
1.6,4261,0,222213600,994,117,38,4,37,0.027383,388,1096,84,55,1,3
1.6,4262,0,222270816,994,117,38,4,37,0.026707,388,1096,84,55,1,3
1.6,4263,0,222328032,994,117,38,4,38,0.026530,388,1096,84,55,1,3
1.6,4264,0,222352576,994,117,38,4,37,0.027303,388,1096,84,55,1,3
1.6,4265,0,222393384,994,117,38,4,36,0.027629,388,1096,84,55,1,3
1.6,4266,0,222434272,994,117,38,4,37,0.027266,388,1096,84,55,1,3
1.6,4267,0,222466920,994,117,38,4,37,0.027257,388,1096,84,55,1,3
1.6,4268,0,222498728,994,117,38,4,36,0.028000,388,1096,83,54,1,3
1.6,4269,0,222580384,994,117,38,4,37,0.027335,388,1096,83,54,1,3
1.6,4270,0,222604960,994,117,38,4,36,0.027802,388,1096,83,54,1,3
1.6,4271,0,222653952,994,117,38,4,35,0.028227,388,1096,83,54,1,3
1.6,4272,0,222686656,994,117,38,4,34,0.029098,388,1096,83,54,1,3
1.6,4273,0,222752008,994,117,38,4,34,0.029204,388,1096,83,54,1,3
1.6,4274,0,222809176,994,117,38,4,36,0.028035,388,1096,83,54,1,3
1.6,4275,0,222833696,994,117,38,4,36,0.027686,388,1096,83,54,1,3
1.6,4276,0,222858176,994,117,38,4,36,0.027857,388,1096,83,54,1,3
1.6,4277,0,222923480,994,117,38,4,36,0.027890,388,1096,83,61,0,4
1.6,4278,0,222971216,994,117,38,4,36,0.027409,388,1096,83,61,0,4
1.6,4279,0,222987600,994,117,38,4,37,0.027270,388,1096,83,61,0,4
1.6,4280,0,223044776,994,117,38,4,37,0.027390,388,1096,83,61,0,4
1.6,4281,0,223077456,994,117,38,4,38,0.026470,388,1096,83,61,0,4
1.6,4282,0,223134704,994,117,38,4,38,0.026092,388,1096,83,61,0,4
1.6,4283,0,223159216,994,117,38,4,39,0.025971,388,1096,83,61,0,4
1.6,4284,0,223224600,994,117,38,4,38,0.026263,388,1096,83,61,0,4
1.6,4285,0,223249176,994,117,38,4,38,0.026175,388,1096,83,61,0,4
1.6,4286,0,223273632,994,117,38,4,38,0.026147,388,1096,83,61,0,4
1.6,4287,0,223338848,994,117,38,4,39,0.025784,388,1096,86,57,1,3
1.6,4288,0,221848024,995,117,38,4,38,0.026136,388,1096,86,57,1,3
1.6,4289,0,221872568,995,117,38,4,37,0.026992,388,1096,86,57,1,3
1.6,4290,0,221905216,995,117,38,4,37,0.027062,388,1096,86,57,1,3
1.6,4291,0,221962336,995,117,38,4,37,0.027102,388,1096,86,57,1,3
1.6,4292,0,221986872,995,117,38,4,36,0.027408,388,1096,86,57,1,3
1.6,4293,0,222035904,995,117,38,4,36,0.027444,388,1096,86,57,1,3
1.6,4294,0,222068528,995,117,38,4,36,0.028116,388,1096,86,57,1,3
1.6,4295,0,222101224,995,117,38,4,36,0.027716,388,1096,86,57,1,3
1.6,4296,0,222158296,995,117,38,4,37,0.027314,388,1096,86,57,1,3
1.6,4297,0,222198688,995,117,38,4,36,0.027439,388,1096,85,58,1,4
1.6,4298,0,222271456,995,117,38,4,36,0.027682,388,1096,85,58,1,4
1.6,4299,0,222304040,995,117,38,4,37,0.026907,388,1096,85,58,1,4
1.6,4300,0,222361120,995,117,38,4,37,0.026896,388,1096,85,58,1,4
1.6,4301,0,222393744,995,117,38,4,36,0.027525,388,1096,85,58,1,4
1.6,4302,0,222450936,995,117,38,4,38,0.026566,388,1096,85,58,1,4
1.6,4303,0,222491808,995,117,38,4,38,0.026614,388,1096,85,58,1,4
1.6,4304,0,222549024,995,117,38,4,38,0.026514,388,1096,85,58,1,4
1.6,4305,0,222573544,995,117,38,4,38,0.026197,388,1095,85,58,1,4
1.6,4306,0,222606232,995,117,38,4,38,0.026457,388,1093,85,58,1,4
1.6,4307,0,222679784,995,117,38,4,38,0.026647,388,1093,85,42,1,3
1.6,4308,0,222746168,995,117,38,4,39,0.025841,388,1094,85,42,1,3
1.6,4309,0,222803368,995,117,38,4,38,0.026597,388,1094,85,42,1,3
1.6,4310,0,222836056,995,117,38,4,39,0.025966,388,1094,85,42,1,3
1.6,4311,0,222860600,995,117,38,4,39,0.025943,388,1094,85,42,1,3
1.6,4312,0,222917752,995,117,38,4,38,0.026457,388,1094,85,42,1,3
1.6,4313,0,222942328,995,117,38,4,38,0.026012,388,1094,85,42,1,3
1.6,4314,0,222991360,995,117,38,4,39,0.025873,388,1094,85,42,1,3
1.6,4315,0,223024016,995,117,38,4,38,0.026044,388,1094,85,42,1,3
1.6,4316,0,223056712,995,117,38,4,40,0.025197,388,1094,85,42,1,3
1.6,4317,0,223113440,995,117,38,4,40,0.025023,388,1094,91,57,0,4
1.6,4318,0,223180728,995,117,38,4,39,0.025615,388,1094,91,57,0,4
1.6,4319,0,223254288,995,117,38,4,40,0.024855,388,1094,91,57,0,4
1.6,4320,0,223295040,995,117,38,4,39,0.025439,388,1094,91,57,0,4
1.6,4321,0,223344096,995,117,38,4,39,0.025874,391,1110,91,57,0,4
1.6,4322,0,223368672,995,117,38,4,38,0.026242,391,1110,91,57,0,4
1.6,4323,0,220521800,996,118,38,4,37,0.026790,391,1206,91,57,0,4
1.6,4324,0,220562520,996,118,38,4,38,0.026224,394,1260,91,57,0,4
1.6,4325,0,220619584,996,118,38,4,37,0.026920,431,1426,91,57,0,4
1.6,4326,0,220652352,996,118,38,4,36,0.027844,431,1426,91,57,0,4
1.6,4327,0,220793072,996,118,38,4,35,0.028471,549,2034,82,71,0,2
1.6,4328,0,220850416,996,118,38,4,33,0.030373,1099,3312,82,71,0,2
1.6,4329,0,220915800,996,118,38,4,30,0.032930,1484,4353,82,71,0,2
1.6,4330,0,220989152,996,118,38,4,28,0.035396,1737,4453,82,71,0,2
1.6,4331,0,221046136,996,118,38,4,27,0.036872,1851,4570,82,71,0,2
1.6,4332,0,221137432,996,118,38,4,25,0.039923,1876,4580,82,71,0,2
1.6,4333,0,221161968,996,118,38,4,24,0.041519,1876,4580,82,71,0,2
1.6,4334,0,221358416,996,118,38,4,23,0.044220,1873,4577,94,32,0,4
1.6,4335,0,221546704,996,118,38,4,21,0.046671,1873,4577,94,32,0,4
1.6,4336,0,221661248,996,118,38,4,21,0.048351,1873,4577,94,32,0,4
1.6,4337,0,221908784,996,118,38,4,20,0.051147,1873,4577,94,32,0,4
1.6,4338,0,221998624,996,118,38,4,20,0.050569,1873,4577,94,32,0,4
1.6,4339,0,222039456,996,118,38,4,20,0.050840,1873,4577,94,32,0,4
1.6,4340,0,222088464,996,118,38,4,20,0.050305,1873,4577,96,34,0,9
1.6,4341,0,220669016,997,118,38,4,20,0.050222,1873,4577,96,34,0,9
1.6,4342,0,220726248,997,118,38,4,20,0.048950,1873,4577,96,34,0,9
1.6,4343,0,220801928,997,118,38,4,20,0.049408,1873,4577,96,34,0,9
1.6,4344,0,220867384,997,118,38,4,20,0.050530,1926,4577,96,34,0,9
1.6,4345,0,220940312,997,118,38,4,19,0.051651,1928,4579,97,45,0,3
1.6,4346,0,220964832,997,118,38,4,19,0.051965,1928,4579,97,45,0,3
1.6,4347,0,221030248,997,118,38,4,19,0.051561,1932,4579,97,45,0,3
1.6,4348,0,221095144,997,118,38,4,19,0.052067,1932,4579,97,45,0,3
1.6,4349,0,221160432,997,118,38,4,19,0.051927,1934,4579,97,45,0,3
1.6,4350,0,221201280,997,118,38,4,19,0.053290,1934,4579,90,29,1,2
1.6,4351,0,221233968,997,118,38,4,19,0.053297,1932,4579,90,29,1,2
1.6,4352,0,221299368,997,118,38,4,19,0.053135,1932,4579,90,29,1,2
1.6,4353,0,221399544,997,118,38,4,19,0.052847,1932,4579,90,29,1,2
1.6,4354,0,221472992,997,118,38,4,19,0.052228,1932,4579,90,29,1,2
1.6,4355,0,221513912,997,118,38,4,20,0.049813,1932,4579,96,36,0,4
1.6,4356,0,221934736,997,118,38,4,15,0.067114,1932,4579,96,36,0,4
1.6,4357,0,222049288,997,118,38,4,15,0.066166,1932,4579,96,36,0,4
1.6,4358,0,222163888,997,118,38,4,15,0.066270,1930,4577,96,36,0,4
1.6,4359,0,222220048,997,118,38,4,15,0.066275,1928,4579,51,19,0,4
1.6,4360,0,220802272,998,118,38,4,15,0.065642,1928,4579,51,19,0,4
1.6,4361,0,220894400,998,118,38,4,15,0.066263,1926,4579,51,19,0,4
1.6,4362,0,220959760,998,118,38,4,15,0.066565,1926,4578,51,19,0,4
1.6,4363,0,221025080,998,118,38,4,15,0.066616,1875,4585,96,37,0,3
1.6,4364,0,221098720,998,118,38,4,15,0.068382,1875,4583,96,37,0,3
1.6,4365,0,221245872,998,118,38,4,14,0.069862,1873,4583,96,37,0,3
1.6,4366,0,221329256,998,118,38,4,19,0.052769,1819,4584,96,37,0,3
1.6,4367,0,221386424,998,118,38,4,19,0.052935,1819,4584,96,37,0,3
1.6,4368,0,221443592,998,118,38,4,19,0.053111,1815,4580,95,30,1,7
1.6,4369,0,221508848,998,118,38,4,19,0.053479,1815,4579,95,30,1,7
1.6,4370,0,221549688,998,118,38,4,19,0.053773,1815,4579,95,30,1,7
1.6,4371,0,221630184,998,118,38,4,19,0.053373,1815,4579,95,30,1,7
1.6,4372,0,221679224,998,118,38,4,18,0.056390,1815,4579,95,30,1,7
1.6,4373,0,221809888,998,118,38,4,17,0.059729,1815,4579,91,26,0,3
1.6,4374,0,221867064,998,118,38,4,17,0.058207,1815,4579,91,26,0,3
1.6,4375,0,221950776,998,118,38,4,18,0.056920,1815,4578,91,26,0,3
1.6,4376,0,221975352,998,118,38,4,18,0.056800,1817,4579,91,26,0,3
1.6,4377,0,222032552,998,118,38,4,18,0.056563,1817,4576,91,26,0,3
1.6,4378,0,222097904,998,118,38,4,17,0.057302,1817,4576,95,41,0,2
1.6,4379,0,222163232,998,118,38,4,17,0.057901,1817,4576,95,41,0,2
1.6,4380,0,222247136,998,118,38,4,18,0.056950,1817,4576,95,41,0,2
1.6,4381,0,222287984,998,118,38,4,17,0.057583,1820,4576,95,41,0,2
1.6,4382,0,220750064,999,118,38,4,19,0.053993,1818,4576,95,41,0,2
1.6,4383,0,220815544,999,118,38,4,20,0.051218,1818,4576,94,24,0,4
1.6,4384,0,220889080,999,118,38,4,20,0.050271,1818,4576,94,24,0,4
1.6,4385,0,220921760,999,118,38,4,20,0.050638,1818,4576,94,24,0,4
1.6,4386,0,221020880,999,118,38,4,20,0.050873,1818,4576,94,24,0,4
1.6,4387,0,221053480,999,118,38,4,19,0.052100,1818,4576,94,24,0,4
1.6,4388,0,221135192,999,118,38,4,19,0.051589,1826,4584,97,37,0,2
1.6,4389,0,221192320,999,118,38,4,20,0.051174,1821,4584,97,37,0,2
1.6,4390,0,221257688,999,118,38,4,19,0.051612,1875,4584,97,37,0,2
1.6,4391,0,221314984,999,118,38,4,19,0.051917,1875,4584,97,37,0,2
1.6,4392,0,221388536,999,118,38,4,19,0.053805,1875,4584,97,37,0,2
1.6,4393,0,221429440,999,118,38,4,19,0.053225,1877,4584,89,27,1,3
1.6,4394,0,221494856,999,118,38,4,18,0.054501,1877,4583,89,27,1,3
1.6,4395,0,221543912,999,118,38,4,18,0.054280,1877,4582,89,27,1,3
1.6,4396,0,221676904,999,118,38,4,18,0.056399,1877,4584,89,27,1,3
1.6,4397,0,221742200,999,118,38,4,18,0.055251,1879,4584,89,27,1,3
1.6,4398,0,221832200,999,118,38,4,18,0.056896,1879,4584,79,20,0,2
1.6,4399,0,221938552,999,118,38,4,17,0.058733,1879,4584,79,20,0,2
1.6,4400,0,222028488,999,118,38,4,17,0.059167,1879,4584,79,20,0,2
1.6,4401,0,222165312,999,118,38,4,17,0.059549,1879,4584,79,20,0,2
1.6,4402,0,222255160,999,118,38,4,17,0.059434,1879,4584,79,20,0,2
1.6,4403,0,220743472,1000,118,38,4,17,0.059529,1879,4581,74,17,0,2
1.6,4404,0,220808952,1000,118,38,4,17,0.057676,1879,4581,74,17,0,2
1.6,4405,0,220866144,1000,118,38,4,17,0.059363,1879,4581,74,17,0,2
1.6,4406,0,220941880,1000,118,38,4,18,0.056939,1879,4581,74,17,0,2
1.6,4407,0,220999024,1000,118,38,4,17,0.057860,1875,4581,74,17,0,2
1.6,4408,0,221096976,1000,118,38,4,18,0.056911,1875,4583,86,21,0,2
1.6,4409,0,221178808,1000,118,38,4,18,0.055332,1821,4583,86,21,0,2
1.6,4410,0,221293272,1000,118,38,4,18,0.056284,1821,4583,86,21,0,2
1.6,4411,0,221426144,1000,118,38,4,18,0.056519,1821,4583,86,21,0,2
1.6,4412,0,221499736,1000,118,38,4,18,0.055741,1821,4583,86,21,0,2
1.6,4413,0,221556952,1000,118,38,4,18,0.055419,1755,4583,78,21,0,2
1.6,4414,0,221597864,1000,118,38,4,18,0.056387,1755,4583,78,21,0,2
1.6,4415,0,221655040,1000,118,38,4,18,0.056318,1755,4583,78,21,0,2
1.6,4416,0,221752192,1000,118,38,4,18,0.056195,1755,4583,78,21,0,2
1.6,4417,0,221842152,1000,118,38,4,18,0.056258,1755,4583,78,21,0,2
1.6,4418,0,221948344,1000,118,38,4,18,0.057005,1754,4582,89,27,0,2
1.6,4419,0,222054648,1000,118,38,4,17,0.058095,1754,4582,89,27,0,2
1.6,4420,0,222134736,1000,118,38,4,18,0.055609,1754,4582,89,27,0,2
1.6,4421,0,222201984,1000,118,38,4,18,0.054109,1754,4582,89,27,0,2
1.6,4422,0,222259200,1000,118,38,4,18,0.054498,1752,4582,89,27,0,2
1.6,4423,0,220759328,1001,118,38,4,18,0.055257,1751,4581,87,31,0,3
1.6,4424,0,220906112,1001,118,38,4,18,0.055496,1756,4581,87,31,0,3
1.6,4425,0,223123176,1002,118,38,4,18,0.056031,1756,4580,87,31,0,3
1.6,4426,0,223297296,1002,118,38,4,17,0.057719,1756,4581,87,31,0,3
1.6,4427,0,223387248,1002,118,38,4,17,0.057754,1756,4581,87,31,0,3
1.6,4428,0,223477112,1002,118,38,4,17,0.057355,1754,4579,83,23,0,2
1.6,4429,0,223542496,1002,118,38,4,18,0.055457,1754,4579,83,23,0,2
1.6,4430,0,223615992,1002,118,38,4,17,0.057709,1754,4579,83,23,0,2
1.6,4431,0,223707368,1002,118,38,4,17,0.057738,1754,4578,83,23,0,2
1.6,4432,0,223764512,1002,118,38,4,17,0.058018,1754,4579,83,23,0,2
1.6,4433,0,223829656,1002,118,38,4,17,0.057388,1757,4582,91,34,0,3
1.6,4434,0,223952344,1002,118,38,4,17,0.059463,1757,4582,91,34,0,3
1.6,4435,0,224115928,1002,118,38,4,16,0.063183,1757,4582,91,34,0,3
1.6,4436,0,224148568,1002,118,38,4,16,0.064097,1823,4582,91,34,0,3
1.6,4437,0,224230240,1002,118,38,4,15,0.066710,1823,4574,76,33,1,2
1.6,4438,0,224279312,1002,118,38,4,15,0.067754,1823,4574,76,33,1,2
1.6,4439,0,224370784,1002,118,38,4,14,0.069276,1823,4574,76,33,1,2
1.6,4440,0,224436032,1002,118,38,4,14,0.069777,1822,4574,76,33,1,2
1.6,4441,0,224476824,1002,118,38,4,14,0.072157,1821,4573,94,39,0,2
1.6,4442,0,223004760,1003,118,38,4,13,0.075259,1821,4573,94,39,0,2
1.6,4443,0,223129400,1003,118,38,4,13,0.075726,1821,4573,94,39,0,2
1.6,4444,0,223186632,1003,118,38,4,14,0.073210,1821,4573,94,39,0,2
1.6,4445,0,223235664,1003,118,38,4,15,0.068067,1821,4575,80,19,0,3
1.6,4446,0,223260216,1003,118,38,4,15,0.065325,1821,4575,80,19,0,3
1.6,4447,0,223350024,1003,118,38,4,16,0.062395,1821,4575,80,19,0,3
1.6,4448,0,223621744,1003,118,38,4,16,0.064139,1821,4575,80,19,0,3
1.6,4449,0,223719904,1003,118,38,4,16,0.063155,1821,4575,75,25,0,1
1.6,4450,0,223777056,1003,118,38,4,16,0.061651,1821,4577,75,25,0,1
1.6,4451,0,223809696,1003,118,38,4,17,0.058396,1821,4577,75,25,0,1
1.6,4452,0,223866832,1003,118,38,4,18,0.054951,1728,4577,75,25,0,1
1.6,4453,0,223950344,1003,118,38,4,18,0.054967,1728,4577,75,25,0,1
1.6,4454,0,223999360,1003,118,38,4,18,0.054643,1728,4577,92,28,0,1
1.6,4455,0,224122112,1003,118,38,4,18,0.056541,1721,4570,92,28,0,1
1.6,4456,0,224212128,1003,118,38,4,17,0.058227,1721,4570,92,28,0,1
1.6,4457,0,224310040,1003,118,38,4,17,0.059327,1721,4570,92,28,0,1
1.6,4458,0,224391648,1003,118,38,4,18,0.055647,1721,4570,92,28,0,1
1.6,4459,0,224432584,1003,118,38,4,18,0.054859,1721,4567,79,17,0,2
1.6,4460,0,222967696,1004,118,38,4,18,0.054644,1728,4529,79,17,0,2
1.6,4461,0,223000416,1004,118,38,4,18,0.056658,1728,4529,79,17,0,2
1.6,4462,0,223057576,1004,118,38,4,18,0.055929,1726,4529,79,17,0,2
